Kitty,KIT,$0.00,https://coinmarketcap.com/currencies/dontplaywithkitty/
MerchDAO,MRCH,$0.09,https://coinmarketcap.com/currencies/merchdao/
3x Short XRP Token,XRPBEAR,$0.00,https://coinmarketcap.com/currencies/3x-short-xrp-token/
BSC TOOLS,TOOLS,$0.11,https://coinmarketcap.com/currencies/bsc-tools/
HOPPY,HOP,$0.00,https://coinmarketcap.com/currencies/hoppy/
Sata Exchange,SATAX,$0.00,https://coinmarketcap.com/currencies/sata-exchange/
CashCow,COW,$5.18,https://coinmarketcap.com/currencies/cashcow/
UltraSafe Token,ULTRA,$0.00,https://coinmarketcap.com/currencies/ultrasafe/
LatteSwap,LATTE,$0.11,https://coinmarketcap.com/currencies/latteswap/
Clam Island,GEM,$0.27,https://coinmarketcap.com/currencies/clam-island/
Butterfly Protocol,BFLY,$0.14,https://coinmarketcap.com/currencies/butterfly-protocol-2/
yffi finance,YFFI,$1.31,https://coinmarketcap.com/currencies/yffi-finance/
GOAL token,GOAL,$6.79,https://coinmarketcap.com/currencies/goal-token/
XDoge Network,XDOGE,$0.00,https://coinmarketcap.com/currencies/xdoge-network/
B21 Invest,B21,$0.06,https://coinmarketcap.com/currencies/b21-invest/
MORK,MORK,$10.44,https://coinmarketcap.com/currencies/mork/
AnpanSwap,ANPAN,$0.01,https://coinmarketcap.com/currencies/anpanswap-token/
UCoin,UCOIN,$0.89,https://coinmarketcap.com/currencies/u-coin/
MegaToken,MEGA,$0.00,https://coinmarketcap.com/currencies/megatoken/
ODEM,ODE,$0.00,https://coinmarketcap.com/currencies/odem/
GuitarSwap,GUT,$0.01,https://coinmarketcap.com/currencies/guitarswap/
SaylorMoon,SMOON,$0.00,https://coinmarketcap.com/currencies/saylormoon/
Crypto Gaming United,CGU,$1.94,https://coinmarketcap.com/currencies/crypto-gaming-united/
ATTN,ATTN,$0.00,https://coinmarketcap.com/currencies/attn/
Universal Floki Coin,UFLOKI,$0.00,https://coinmarketcap.com/currencies/universal-floki-coin/
Wallet Swap,WSWAP,$0.00,https://coinmarketcap.com/currencies/wallet-swap/
Connect Financial,CNFI,$0.49,https://coinmarketcap.com/currencies/connect-financial/
AxieDoge,AXSD,$0.01,https://coinmarketcap.com/currencies/axiedoge/
Infinity Token,IT,$0.00,https://coinmarketcap.com/currencies/infinity-token/
NFTmall,GEM,$0.38,https://coinmarketcap.com/currencies/nftmall/
SappChat,APP,$0.02,https://coinmarketcap.com/currencies/sappchat/
Overlord,LORD,$0.00,https://coinmarketcap.com/currencies/overlord/
ZYX,ZYX,$0.17,https://coinmarketcap.com/currencies/zyx/
Mars Doge,MARSDOGE,$0.00,https://coinmarketcap.com/currencies/mars-doge/
TasteNFT,TASTE,$0.00,https://coinmarketcap.com/currencies/tastenft/
MemeWars,MWAR,$0.12,https://coinmarketcap.com/currencies/memewars/
Kepler452b,452B,$0.00,https://coinmarketcap.com/currencies/kepler452b/
Retreeb,TREEB,$0.02,https://coinmarketcap.com/currencies/retreeb/
Reesykle,SYKLE,$0.00,https://coinmarketcap.com/currencies/reesykle/
PIGX,PIGX,$0.01,https://coinmarketcap.com/currencies/pigx/
Hero Inu,HEROS,$0.00,https://coinmarketcap.com/currencies/hero-inu/
Dimitra Token,DMTR,$1.86,https://coinmarketcap.com/currencies/dimitra-token/
Club Donkey,CDONK,$0.00,https://coinmarketcap.com/currencies/club-donkey/
MacaronSwap,MCRN,$2.34,https://coinmarketcap.com/currencies/macaronswap/
3X Short Ethereum Token,ETHBEAR,$0.00,https://coinmarketcap.com/currencies/3x-short-ethereum-token/
UnitedCrowd,UCT,$0.03,https://coinmarketcap.com/currencies/unitedcrowd/
NFTBooks,NFTBS,$0.00,https://coinmarketcap.com/currencies/nftbooks/
Fibswap DEx,FIBO,$0.00,https://coinmarketcap.com/currencies/fibswap-dex/
TripCandy,CANDY,$0.01,https://coinmarketcap.com/currencies/tripcandy/
Baddest Alpha Ape Bundle,APED,$7.25,https://coinmarketcap.com/currencies/baddest-alpha-ape-bundle/
Afrostar,AFRO,$0.00,https://coinmarketcap.com/currencies/afrostar/
Aircoins,AIRX,$0.00,https://coinmarketcap.com/currencies/aircoins/
EHash,EHASH,$0.12,https://coinmarketcap.com/currencies/ehash/
Nimbus Governance Token,GNBU,$0.30,https://coinmarketcap.com/currencies/nimbus-governance-token/
Crypto Cars World,CARS,$0.40,https://coinmarketcap.com/currencies/crypto-cars-world/
YearnAgnostic Finance,YFIAG,$1.04,https://coinmarketcap.com/currencies/yearnagnostic-finance/
Museum of Crypto Art,MOCA,$4.05,https://coinmarketcap.com/currencies/museum-of-crypto-art/
ExzoCoin 2.0,EXZO,$0.00,https://coinmarketcap.com/currencies/exzocoin-2/
ShineChain,SHE,$0.00,https://coinmarketcap.com/currencies/shinechain/
Santa Inu,SANINU,$0.00,https://coinmarketcap.com/currencies/santa-inu/
Andus Chain,DEB,$0.22,https://coinmarketcap.com/currencies/andus-chain-daon/
Hodler Heroes NFT,HHNFT,$0.01,https://coinmarketcap.com/currencies/hodler-heroes-nft/
Quartz,QUARTZ,$5.42,https://coinmarketcap.com/currencies/sandclock/
Metafish,FISH,$0.03,https://coinmarketcap.com/currencies/metafish/
Crystal Pro,CRPRO,$1.06,https://coinmarketcap.com/currencies/crystal-pro/
TOAD.Network,TOAD,$11.59,https://coinmarketcap.com/currencies/toad-network/
Meter Stable,MTR,$3.75,https://coinmarketcap.com/currencies/meter-stable/
MaticLaunch,MTCL,$0.45,https://coinmarketcap.com/currencies/maticlaunch/
Daikokuten Sama,DKKS,$0.00,https://coinmarketcap.com/currencies/daikokuten-sama/
youves uUSD,UUSD,$0.99,https://coinmarketcap.com/currencies/youves/
MoonX,MoonX,$0.46,https://coinmarketcap.com/currencies/moonx/
ElonTech,ETCH,$0.00,https://coinmarketcap.com/currencies/elontech/
Baby o Baby,BOB,$0.00,https://coinmarketcap.com/currencies/baby-o-baby/
LaunchWall,WALL,$0.72,https://coinmarketcap.com/currencies/launchwall/
BLOCKMAX,OCB,$0.12,https://coinmarketcap.com/currencies/blockmax/
DeHero,HEROES,$1.58,https://coinmarketcap.com/currencies/dehero/
Travel Care,TRAVEL,$0.00,https://coinmarketcap.com/currencies/travel-care/
HODL,HODL,$0.00,https://coinmarketcap.com/currencies/hodl/
MetaZilla,MZ,$0.00,https://coinmarketcap.com/currencies/metazilla/
Step Hero Soul,STEP,$0.07,https://coinmarketcap.com/currencies/step-hero-step/
SHKOOBY INU,SHKOOBY,$0.00,https://coinmarketcap.com/currencies/shkooby-inu/
BLOCKMAX,OCB,$0.1233,https://coinmarketcap.com/currencies/blockmax/
CoinMerge BSC,CMERGE,$0.0003403,https://coinmarketcap.com/currencies/coinmerge-bsc-token/
RealLink,REAL,$0.1373,https://coinmarketcap.com/currencies/reallink/
Force For Fast,FFF,$0.002195,https://coinmarketcap.com/currencies/force-for-fast/
Pika,PIKA,$0.0000002191,https://coinmarketcap.com/currencies/pika/
TOM Finance,TOM,$188.32,https://coinmarketcap.com/currencies/tom-finance/
HTMOON,HTMOON,$0.000000001156,https://coinmarketcap.com/currencies/htmoon/
Bulldogswap,BUDG,$0.006901,https://coinmarketcap.com/currencies/bulldogswap/
Freela,FREL,$0.005288,https://coinmarketcap.com/currencies/freela/
PulseMoon,PULSEMOON,$0.00186,https://coinmarketcap.com/currencies/pulsemoon/
Space Monkey Token,MONKE,$0.00,https://coinmarketcap.com/currencies/space-monkey-token/
Global Game Coin,GGC,$2.71,https://coinmarketcap.com/currencies/global-game-coin/
Algebra,ALGB,$0.08,https://coinmarketcap.com/currencies/algebra/
Token X,TKX,$0.00,https://coinmarketcap.com/currencies/token-tkx/
Fanadise,FAN,$0.03,https://coinmarketcap.com/currencies/fanadise/
Infomatix,INFO,$0.02,https://coinmarketcap.com/currencies/informatix/
PACT community token,PACT,$0.02,https://coinmarketcap.com/currencies/pact-community-token/
MoneySwap,MSWAP,$0.00,https://coinmarketcap.com/currencies/moneyswap/
PoorDoge,POORDOGE,$0.00,https://coinmarketcap.com/currencies/poordoge/
Gods and Legends,GNLR,$0.02,https://coinmarketcap.com/currencies/gods-and-legends/
MegaCryptoPolis,MEGA,$20.61,https://coinmarketcap.com/currencies/megacryptopolis/
reBaked,BAKED,$0.03,https://coinmarketcap.com/currencies/rebaked/
SOLFINA PROTOCOL,SOLFI,$0.02,https://coinmarketcap.com/currencies/solfina-protocol/
CREAMPYE,PYE,$0.00,https://coinmarketcap.com/currencies/creampye/
BSCEX,BSCX,$6.57,https://coinmarketcap.com/currencies/bscex/
Crusaders of Crypto,CRUSADER,$0.00,https://coinmarketcap.com/currencies/crusaders-of-crypto/
Sea Token,SEA,$0.16,https://coinmarketcap.com/currencies/seatoken/
Carrot,CRT,$0.31,https://coinmarketcap.com/currencies/carrot/
Zinari,ZINA,$0.00,https://coinmarketcap.com/currencies/zinari/
Xiasi Inu,XIASI,$0.00,https://coinmarketcap.com/currencies/xiasi-inu/
FOMO LAB,FOMO,$0.07,https://coinmarketcap.com/currencies/fomo-lab/
Kaby Gaming Token,KGT,$0.03,https://coinmarketcap.com/currencies/kaby-gaming-token/
Uberstate RIT 2.0,RIT20,$0.17,https://coinmarketcap.com/currencies/uberstate-inc/
MuskSwap,MUSK,$0.00,https://coinmarketcap.com/currencies/muskswap/
Eloin,ELOIN,$0.00,https://coinmarketcap.com/currencies/eloin/
Gold Zilla,GLDZ,$0.22,https://coinmarketcap.com/currencies/gold-zilla/
Baby Tiger King,BABYTK,$0.00,https://coinmarketcap.com/currencies/baby-tiger-king/
Deku Inu,DEKU,$0.00,https://coinmarketcap.com/currencies/deku-inu/
3X Long TomoChain Token,TOMOBULL,$0.00,https://coinmarketcap.com/currencies/3x-long-tomochain-token/
Boring Protocol,BOP,$0.06,https://coinmarketcap.com/currencies/boring-protocol/
Fisco Coin,FSCC,$3.31,https://coinmarketcap.com/currencies/fisco/
Lunr Token,LUNR,$1.82,https://coinmarketcap.com/currencies/lunr-token/
Omni Real Estate Token,ORT,$0.10,https://coinmarketcap.com/currencies/omni-real-estate-token/
Yup,YUP,$1.08,https://coinmarketcap.com/currencies/yup-token/
SPDR S&P 500 ETF tokenized stock FTX,SPY,$457.64,https://coinmarketcap.com/currencies/spdr-sp-500-etf-tokenized-stock-ftx/
Candela Coin,CLA,$0.02,https://coinmarketcap.com/currencies/candelacoin/
Moonbet,MBET,$0.00,https://coinmarketcap.com/currencies/moonbet/
MobiFi,MoFi,$0.05,https://coinmarketcap.com/currencies/mobi-finance/
Bancor Governance Token,VBNT,$1.40,https://coinmarketcap.com/currencies/bancor-governance-token/
Chiva Token,CHIV,$0.03,https://coinmarketcap.com/currencies/chiva-token/
Mewtwo Inu,MEWTWO,$0.00,https://coinmarketcap.com/currencies/mewtwo-inu/
GainPool,GAIN,$0.15,https://coinmarketcap.com/currencies/gain/
YearnAgnostic Finance,YFIAG,$0.93,https://coinmarketcap.com/currencies/yearnagnostic-finance/
Amasa,AMAS,$0.20,https://coinmarketcap.com/currencies/amasa/
Duo,DUO,$10.75,https://coinmarketcap.com/currencies/duo-2/
EIFI FINANCE,EIFI,$0.11,https://coinmarketcap.com/currencies/eifi-finance/
Farmland Protocol,FAR,$0.06,https://coinmarketcap.com/currencies/farmland-protocol/
Eutaria,EUT,$0.18,https://coinmarketcap.com/currencies/eutaria/
we love gm,GM,$0.00,https://coinmarketcap.com/currencies/we-love-gm/
Metaverse NFT Index,PLAY,$6.36,https://coinmarketcap.com/currencies/metaverse-nft-index/
Sound BSC,SOUND,$0.00,https://coinmarketcap.com/currencies/sound-bsc/
Solyard Finance,YARD,$0.02,https://coinmarketcap.com/currencies/solyard-finance/
NFTMart Token,NMT,$0.04,https://coinmarketcap.com/currencies/nftmart-token/
Quantum Assets,QA,$0.05,https://coinmarketcap.com/currencies/quantum-assets/
CATO,CATO,$0.02,https://coinmarketcap.com/currencies/cato/
MOONGAME,MGT,$0.01,https://coinmarketcap.com/currencies/moongame/
Baby Moon Floki,FLOKI,$0.00,https://coinmarketcap.com/currencies/baby-moon-floki/
Dcoin Token,DT,$0.01,https://coinmarketcap.com/currencies/dcoin-token/
CoinSwap Space,CSS,$0.63,https://coinmarketcap.com/currencies/coinswap-space/
DesireNFT,DESIRE,$0.00,https://coinmarketcap.com/currencies/desirenft/
Mochi Inu,MOCHI,$0.00,https://coinmarketcap.com/currencies/mochi-inu/
The People's Coin,PEEPS,$0.00,https://coinmarketcap.com/currencies/the-peoples-coin/
AutoMatic Network,AUMI,$33.80,https://coinmarketcap.com/currencies/automatic-network/
Wild Credit,WILD,$1.75,https://coinmarketcap.com/currencies/wild-credit/
Baby Santa Token,$BST,$0.00,https://coinmarketcap.com/currencies/baby-santa-token/
Based Gold,BGLD,$0.01,https://coinmarketcap.com/currencies/based-gold/
nSights DeFi Trader,NSI,$0.00,https://coinmarketcap.com/currencies/nsights-defi-trader/
Elf Token,ELF,$0.00,https://coinmarketcap.com/currencies/elf-token/
DogeBack,DOGEBACK,$0.00,https://coinmarketcap.com/currencies/dogeback/
Cpos Cloud Payment,CPOS,$0.30,https://coinmarketcap.com/currencies/cpos-cloud-payment/
BUILD Finance,BUILD,$6.74,https://coinmarketcap.com/currencies/build-finance/
Mogu,MOGX,$0.01,https://coinmarketcap.com/currencies/mogu/
Secured MoonRat Token,SMRAT,$0.00,https://coinmarketcap.com/currencies/secured-moonrat-token/
Boryoku Dragonz,BOKU,$9.76,https://coinmarketcap.com/currencies/boku/
Nimbus,NBU,$0.07,https://coinmarketcap.com/currencies/nimbus/
Golden Doge,GDOGE,$0.00,https://coinmarketcap.com/currencies/golden-doge/
GoofyDoge,GoofyDoge,$0.00,https://coinmarketcap.com/currencies/goofydoge/
DeFi11,D11,$0.11,https://coinmarketcap.com/currencies/defi11/
xMARK,XMARK,$0.30,https://coinmarketcap.com/currencies/xmark/
HobbsNetworkToken,HNW,$4.56,https://coinmarketcap.com/currencies/hobbsnetworktoken/
Trustworks,TRUST,$1.86,https://coinmarketcap.com/currencies/trustworks/
Riot Racers,RIOT,$0.75,https://coinmarketcap.com/currencies/riot-racers/
EternalGirl,ETGL,$0.02,https://coinmarketcap.com/currencies/eternalgirl/
xFund,XFUND,$2204.20,https://coinmarketcap.com/currencies/xfund/
srnArtGallery Tokenized Arts,SISTA,$0.01,https://coinmarketcap.com/currencies/srnartgallery-tokenized-arts/
Health Potion,HEP,$0.08,https://coinmarketcap.com/currencies/health-potion/
MetaCash,META,$0.00,https://coinmarketcap.com/currencies/metacash/
Minifootball,MINIFOOTBALL,$0.00,https://coinmarketcap.com/currencies/minifootball/
Floki Shiba,FSHIB,$0.00,https://coinmarketcap.com/currencies/floki-shiba/
TTcoin,TC,$0.00,https://coinmarketcap.com/currencies/ttcoin/
Orbit Token,ORBIT,$0.0003782,https://coinmarketcap.com/currencies/orbit-token/
Beethoven X,BEETS,$0.4884,https://coinmarketcap.com/currencies/beethoven-x/
Mission Helios,HELIOS,$0.000002077,https://coinmarketcap.com/currencies/mission-helios/
Bridge$,BRG.X,$0.05254,https://coinmarketcap.com/currencies/bridges/
Defiville,ISLA,$2.57,https://coinmarketcap.com/currencies/defiville/
ZillaMatrix,ZMAX,$0.0...02485,https://coinmarketcap.com/currencies/zillamatrix/
Alibaba tokenized stock FTX,BABA,$133.45,https://coinmarketcap.com/currencies/alibaba-tokenized-stock-ftx/
Basis Dollar,BSD,$0.01637,https://coinmarketcap.com/currencies/basis-dollar/
XGOLD COIN,XGOLD,$0.02941,https://coinmarketcap.com/currencies/xgold-coin/
UniCAKE,UCT,$0.000003626,https://coinmarketcap.com/currencies/unicake/
Basis Share,BAS,$3.47,https://coinmarketcap.com/currencies/basis-share/
HUPAYX,HPX,$0.23,https://coinmarketcap.com/currencies/hupayx/
Unslashed Finance,USF,$0.68,https://coinmarketcap.com/currencies/unslashed-finance/
Yucreat,YUCT,$0.08,https://coinmarketcap.com/currencies/yucreat/
SaunaFinance Token,SAUNA,$0.05,https://coinmarketcap.com/currencies/saunafinance-token/
Flux Protocol,FLUX,$0.19,https://coinmarketcap.com/currencies/flux-protocol/
Vodra,VDR,$0.03,https://coinmarketcap.com/currencies/vodra/
Uniris,UCO,$0.22,https://coinmarketcap.com/currencies/uniris/
DAR,DDT,$0.00,https://coinmarketcap.com/currencies/dar/
WHITEX,WHX,$0.00,https://coinmarketcap.com/currencies/whitex/
DogeKongZilla,DOGEKONGZILLA,$0.00,https://coinmarketcap.com/currencies/dogekongzilla/
Agricoin,AGX,$0.08,https://coinmarketcap.com/currencies/agricoin/
DeFido,DEFIDO,$0.07,https://coinmarketcap.com/currencies/defido/
Supersonic Finance,SSN,$0.00,https://coinmarketcap.com/currencies/supersonic-finance/
Graphene,GFN,$0.12,https://coinmarketcap.com/currencies/graphene/
Saja,SAJA,$0.00,https://coinmarketcap.com/currencies/saja/
Fortune,FORTUNE,$0.00,https://coinmarketcap.com/currencies/fortune/
FNDZ,FNDZ,$0.95,https://coinmarketcap.com/currencies/fndz/
YearRise,YRT,$0.01,https://coinmarketcap.com/currencies/yearrise/
Junior Shiba,JRSHIB,$0.00,https://coinmarketcap.com/currencies/junior-shiba/
SolDoge,SDOGE,$0.00,https://coinmarketcap.com/currencies/soldoge/
Nominex Token,NMX,$1.41,https://coinmarketcap.com/currencies/nominex-token/
Idle Mystic,MST,$0.02,https://coinmarketcap.com/currencies/idle-mystic/
Red Floki,REDFLOKI,$0.00,https://coinmarketcap.com/currencies/red-floki/
Blockmine,GOLD NUGGET,$0.41,https://coinmarketcap.com/currencies/blockmine/
Finance.Vote,FVT,$0.02,https://coinmarketcap.com/currencies/finance-vote/
Story,STORY,$0.00,https://coinmarketcap.com/currencies/story/
Baby Cake,BABYCAKE,$0.00,https://coinmarketcap.com/currencies/baby-cake/
Pawn My NFT,PNFT,$0.00,https://coinmarketcap.com/currencies/pawn-my-nft/
Mastiff Inu,MINU,$0.00,https://coinmarketcap.com/currencies/mastiff-inu/
OBToken,OBT,$0.16,https://coinmarketcap.com/currencies/obtoken/
Deez Nuts,DEEZNUTS,$0.00,https://coinmarketcap.com/currencies/deez-nuts/
Transhuman Coin,THC,$0.00,https://coinmarketcap.com/currencies/transhuman-coin/
EverDot,EVERDOT,$0.00,https://coinmarketcap.com/currencies/everdot/
SpaceDawgs,DAWGS,$0.00,https://coinmarketcap.com/currencies/spacedawgs/
PolkaMonster,PKMON,$0.00,https://coinmarketcap.com/currencies/polkamonster/
Summit Koda Token,KODA,$0.00,https://coinmarketcap.com/currencies/summit-koda-token-new/
KuramaInu,KUNU,$0.00,https://coinmarketcap.com/currencies/kuramainu/
TAPME Token,TAP,$0.03,https://coinmarketcap.com/currencies/taptoken/
La Doge de Papel,LDDP,$0.00,https://coinmarketcap.com/currencies/la-doge-de-papel/
3X Long Shitcoin Index Token,BULLSHIT,$108.70,https://coinmarketcap.com/currencies/3x-long-shitcoin-index-token/
Poodl Token,POODL,$0.00,https://coinmarketcap.com/currencies/poodle/
FindShibby,FSHIBBY,$0.00,https://coinmarketcap.com/currencies/findshibby/
3x Long EOS Token,EOSBULL,$0.00,https://coinmarketcap.com/currencies/3x-long-eos-token/
handleFOREX,FOREX,$0.10,https://coinmarketcap.com/currencies/handle-fi/
Voltage,VOLT,$0.51,https://coinmarketcap.com/currencies/voltage/
Hydrogentoken,HGT,$0.00,https://coinmarketcap.com/currencies/hydrogentoken/
HUNNY FINANCE,HUNNY,$0.04,https://coinmarketcap.com/currencies/pancake-hunny/
Mystic Warrior,MYSTIC,$0.00,https://coinmarketcap.com/currencies/mystic-warrior/
ArchAngel Token,ARCHA,$0.00,https://coinmarketcap.com/currencies/archangel-token/
Polybius,PLBT,$3.42,https://coinmarketcap.com/currencies/polybius/
Hyperchain X,HYPER,$0.00,https://coinmarketcap.com/currencies/hyperchain-x/
Probably Nothing,PN,$0.00,https://coinmarketcap.com/currencies/probably-nothing/
PancakePoll,PPOLL,$0.00,https://coinmarketcap.com/currencies/pancakepoll/
Maison Capital,MSN,$4.45,https://coinmarketcap.com/currencies/maison-capital/
Rumito,RUTC,$3.41,https://coinmarketcap.com/currencies/rumito/
Microtuber,MCT,$0.01,https://coinmarketcap.com/currencies/microtuber/
POP,POP!,$0.20,https://coinmarketcap.com/currencies/pop/
Merchant Token,MTO,$0.34,https://coinmarketcap.com/currencies/merchant-token/
Jinbi Token,JNB,$1011.11,https://coinmarketcap.com/currencies/jinbi-token/
LevelUp Gaming,LVLUP,$0.01,https://coinmarketcap.com/currencies/levelup-gaming/
iTrust.Finance,ITG,$0.05,https://coinmarketcap.com/currencies/itrust-finance/
Black Lemon,BOM,$0.02,https://coinmarketcap.com/currencies/black-lemon/
Combo,COMB,$0.00,https://coinmarketcap.com/currencies/combo/
BUMooN,BUMN,$0.00,https://coinmarketcap.com/currencies/bumoon/
UniWhales,UWL,$1.18,https://coinmarketcap.com/currencies/uniwhales/
Liquidity Dividends Protocol,LID,$0.00,https://coinmarketcap.com/currencies/liquidity-dividends-protocol/
BiTToken,BITT,$0.16,https://coinmarketcap.com/currencies/bittoken/
AlinX,ALIX,$0.00,https://coinmarketcap.com/currencies/alinx/
Bincentive,BCNT,$0.05,https://coinmarketcap.com/currencies/bincentive/
Demeter,DUSD,$0.92,https://coinmarketcap.com/currencies/demeter-usd/
Robo Inu Finance,RBIF,$0.00,https://coinmarketcap.com/currencies/robo-inu-finance/
Yetucoin,YETU,$0.01,https://coinmarketcap.com/currencies/yetucoin/
DragonBite,BITE,$0.00,https://coinmarketcap.com/currencies/dragonbite/
Radar,RADAR,$0.15,https://coinmarketcap.com/currencies/radar/
Daikicoin,DIC,$0.08,https://coinmarketcap.com/currencies/daikicoin/
JD Coin,JDC,$0.14,https://coinmarketcap.com/currencies/jd-coin/
AstroElon,ELONONE,$0.00,https://coinmarketcap.com/currencies/astroelon/
Rekt,RKT,$0.00,https://coinmarketcap.com/currencies/rekt/
Ally Direct Token,DRCT,$0.01,https://coinmarketcap.com/currencies/ally-direct-token/
Electric Vehicle Direct Currency,EVDC,$0.00,https://coinmarketcap.com/currencies/electric-vehicle-direct-currency/
3x Long Bitcoin Cash Token,BCHBULL,$0.01,https://coinmarketcap.com/currencies/3x-long-bitcoin-cash-token/
SEED,SEED,$63.62,https://coinmarketcap.com/currencies/seed/
ENNO Cash,ENNO,$3.15,https://coinmarketcap.com/currencies/enno-cash/
Didcoin,DID,$0.00,https://coinmarketcap.com/currencies/didcoin/
ToolApe,TAPE,$0.02,https://coinmarketcap.com/currencies/toolape/
Tokenplay,TOP,$0.00,https://coinmarketcap.com/currencies/tokenplay/
DataHighway,DHX,$5.59,https://coinmarketcap.com/currencies/datahighway/
Kevacoin,KVA,$0.00,https://coinmarketcap.com/currencies/kevacoin/
Cryptex Finance,CTX,$17.17,https://coinmarketcap.com/currencies/cryptex-finance/
Windfall Token,WFT,$0.1421,https://coinmarketcap.com/currencies/windfall-token/
Yuan Chain Coin,YCC,$0.005785,https://coinmarketcap.com/currencies/yuan-chain-coin/
Scaleswap,SCA,$0.4426,https://coinmarketcap.com/currencies/scaleswap/
EnterDAO,ENTR,$2.35,https://coinmarketcap.com/currencies/enterdao/
Arbis Finance,ARBIS,$0.0004791,https://coinmarketcap.com/currencies/arbis-finance/
Holiday Token,HOL,$0.000000001056,https://coinmarketcap.com/currencies/holiday-token/
MagnetGold,MTG,$0.506,https://coinmarketcap.com/currencies/magnet-gold/
Yearn Loans Finance,YLFI,$26.56,https://coinmarketcap.com/currencies/yearn-loans-finance/
FindShibby,FSHIBBY,$0.0007174,https://coinmarketcap.com/currencies/findshibby/
CyOp Protocol,CYOP,$0.00000002115,https://coinmarketcap.com/currencies/cyop-protocol/
Potentiam,PTM,$0.07,https://coinmarketcap.com/currencies/potentiam/
IDM Token,IDM,$0.01,https://coinmarketcap.com/currencies/idm-token/
Decentralized Community Investment Protocol,DCIP,$0.00,https://coinmarketcap.com/currencies/decentralized-community-investment-protocol/
FlavorsBSC,FLVR,$0.01,https://coinmarketcap.com/currencies/flavorsbsc/
ApeFund,APEFUND,$0.01,https://coinmarketcap.com/currencies/apefund/
Catena X,CEX,$0.55,https://coinmarketcap.com/currencies/catena-x/
Hina Inu,$HINA,$0.00,https://coinmarketcap.com/currencies/hina-inu/
EcoFi,ECO,$3.25,https://coinmarketcap.com/currencies/ecofi/
Carole Baskin Token,CFB,$0.00,https://coinmarketcap.com/currencies/carole-baskint-oken/
XUSD Stable,XUSD,$0.91,https://coinmarketcap.com/currencies/xusd-stable/
Satopay Network,STOP,$0.00,https://coinmarketcap.com/currencies/satopay-network/
Degen Ape Club,DAC,$0.00,https://coinmarketcap.com/currencies/degen-ape-club/
Super Bitcoin,SBTC,$0.86,https://coinmarketcap.com/currencies/super-bitcoin/
Blockmason Link,BLINK,$0.00,https://coinmarketcap.com/currencies/blockmason-link/
StaySAFU,SAFU,$49.91,https://coinmarketcap.com/currencies/staysafu/
Altrucoin,ALTRUCOIN,$0.00,https://coinmarketcap.com/currencies/altrucoin/
DeFiPie,PIE,$0.02,https://coinmarketcap.com/currencies/defipie/
JUST $APE,APE,$0.00,https://coinmarketcap.com/currencies/just-ape/
Dynasty Global Investments,DYN,$106.50,https://coinmarketcap.com/currencies/dynasty-global-investments/
Fabwelt,WELT,$0.03,https://coinmarketcap.com/currencies/fabwelt/
Minds,MINDS,$2.02,https://coinmarketcap.com/currencies/minds/
Bitcoin File,BIFI,$0.00,https://coinmarketcap.com/currencies/bitcoin-file/
BecoSwap Token,BECO,$0.04,https://coinmarketcap.com/currencies/becoswap-token/
Animal Token,STRAY,$0.00,https://coinmarketcap.com/currencies/animal-token/
Moonlana,MOLA,$0.00,https://coinmarketcap.com/currencies/moonlana/
Rowan Token,RWN,$0.01,https://coinmarketcap.com/currencies/rowan-token/
Intersola,ISOLA,$0.25,https://coinmarketcap.com/currencies/intersola/
xNFT Protocol,XNFT,$0.05,https://coinmarketcap.com/currencies/xnft-protocol/
SquidGameDeFi,SGD,$0.00,https://coinmarketcap.com/currencies/squidgamedefi/
DeFi Launch,DLAUNCH,$1.32,https://coinmarketcap.com/currencies/defi-launch/
MiniSwap,MINI,$0.05,https://coinmarketcap.com/currencies/miniswap/
Tezilla,TEZILLA,$0.00,https://coinmarketcap.com/currencies/tezilla/
LinkToken,LTK,$0.02,https://coinmarketcap.com/currencies/linktoken/
Centaurify,CENT,$0.03,https://coinmarketcap.com/currencies/centaurify/
BabyFlokiZilla,BABYFLOKIZILLA,$0.00,https://coinmarketcap.com/currencies/babyflokizilla/
AxeDAO,AXE,$52.83,https://coinmarketcap.com/currencies/axedao/
CRIR MSH,MSH,$0.10,https://coinmarketcap.com/currencies/crir-msh/
Notional Finance,NOTE,$6.68,https://coinmarketcap.com/currencies/notional-finance/
Ethereum Eagle,EGL,$0.06,https://coinmarketcap.com/currencies/ethereum-eagle/
SW DAO,SWD,$11.45,https://coinmarketcap.com/currencies/sw-dao/
Artificial Intelligence,AI,$0.00,https://coinmarketcap.com/currencies/artificial-intelligence/
Chimeras,CHIM,$1.25,https://coinmarketcap.com/currencies/chimeras/
PRELAX SWAP,PEAX,$0.00,https://coinmarketcap.com/currencies/prelax-swap/
CityStates: Medieval,CSM,$0.02,https://coinmarketcap.com/currencies/citystates-medieval/
3x Long Tezos Token,XTZBULL,$0.05,https://coinmarketcap.com/currencies/3x-long-tezos-token/
Shiba Girlfriend,SHIBGF,$0.00,https://coinmarketcap.com/currencies/shiba-girlfriend/
Viper Protocol,VIPER,$1.00,https://coinmarketcap.com/currencies/viper-protocol/
PlayAndLike,PAL,$0.00,https://coinmarketcap.com/currencies/playandlike/
FireZard,ZARD,$0.00,https://coinmarketcap.com/currencies/firezard/
